Ensemble Gene ID	H7	H8	H9	K6	K7	K8
ENSMUSG00000046213	17	45	95	100	16	10
ENSMUSG00000094613	92	16	8	61	22	67
ENSMUSG00000070368	60	47	71	28	36	46
ENSMUSG00000087260	14	66	90	77	75	5
ENSMUSG00000027896	49	86	35	77	99	86
ENSMUSG00000048109	96	41	20	46	60	60
ENSMUSG00000105532	78	11	17	63	44	33
ENSMUSG00000084640	43	55	46	88	52	5
ENSMUSG00000027895	56	54	64	90	59	63
ENSMUSG00000027894	91	83	33	29	8	53
ENSMUSG00000055891	82	78	8	36	31	10
ENSMUSG00000014603	17	72	65	92	24	44
ENSMUSG00000014601	80	16	63	5	32	56
ENSMUSG00000078604	83	56	33	59	54	99
ENSMUSG00000027893	54	18	33	100	85	84
ENSMUSG00000014599	67	65	74	19	35	22
ENSMUSG00000106531	81	7	59	75	45	27
ENSMUSG00000106426	91	85	71	69	1	79
ENSMUSG00000105944	12	48	73	67	14	27
ENSMUSG00000106359	47	100	68	45	2	33
ENSMUSG00000040600	94	67	68	43	99	95
ENSMUSG00000105456	29	67	14	27	86	6
ENSMUSG00000086968	47	70	12	59	35	96
ENSMUSG00000004032	54	1	35	81	33	9
ENSMUSG00000105872	60	6	6	65	32	76
ENSMUSG00000082720	65	6	52	99	0	25
ENSMUSG00000004035	74	57	44	50	67	97
ENSMUSG00000068762	0	65	61	62	13	13
ENSMUSG00000089664	46	97	63	99	27	77
ENSMUSG00000004038	39	95	60	38	93	36
ENSMUSG00000049231	77	61	7	35	29	82
ENSMUSG00000040562	61	58	20	94	65	31
ENSMUSG00000106614	100	8	17	28	26	19
ENSMUSG00000058135	89	78	49	40	87	55
ENSMUSG00000087357	70	55	76	63	68	52
ENSMUSG00000083627	42	73	99	59	74	82
ENSMUSG00000081688	96	3	62	5	23	41
ENSMUSG00000064569	40	69	77	80	65	32
ENSMUSG00000027890	73	85	32	75	14	82
ENSMUSG00000027889	28	69	93	18	59	92
ENSMUSG00000056411	8	2	66	92	11	72
ENSMUSG00000009108	81	64	15	37	49	77
ENSMUSG00000000001	54	45	91	42	84	83
ENSMUSG00000046793	8	51	22	83	62	12
ENSMUSG00000085318	87	57	58	48	94	50
ENSMUSG00000050947	2	1	92	47	40	67
ENSMUSG00000048796	81	86	70	51	89	33
ENSMUSG00000048997	83	24	57	35	64	71
ENSMUSG00000027887	58	47	7	24	72	56
ENSMUSG00000105961	22	46	30	82	31	88
ENSMUSG00000083462	19	34	62	91	41	11
ENSMUSG00000085102	37	18	12	81	54	15
ENSMUSG00000068749	31	10	88	55	90	29
ENSMUSG00000084863	92	6	60	89	13	32
ENSMUSG00000068747	76	45	2	88	37	43
ENSMUSG00000105358	62	95	24	88	89	41
ENSMUSG00000078601	98	86	55	60	89	75
ENSMUSG00000068745	10	29	43	68	49	18
ENSMUSG00000074281	3	67	7	0	28	35
ENSMUSG00000068744	17	83	95	88	80	49
ENSMUSG00000068740	3	11	61	63	23	14
ENSMUSG00000068739	18	83	25	19	59	2
ENSMUSG00000089188	85	9	61	69	83	98
ENSMUSG00000106101	14	66	82	84	24	7
ENSMUSG00000040412	88	75	10	58	9	16
ENSMUSG00000080673	93	90	10	54	32	70
ENSMUSG00000103761	97	1	98	100	3	3
ENSMUSG00000027886	15	83	18	35	32	27
ENSMUSG00000088185	68	71	36	4	88	86
ENSMUSG00000105810	50	52	52	36	56	57
ENSMUSG00000068732	77	44	35	56	17	21
ENSMUSG00000092718	40	97	67	90	60	7
ENSMUSG00000048100	75	64	56	20	53	5
ENSMUSG00000040389	82	43	59	22	85	63
ENSMUSG00000081499	63	58	35	83	42	45
ENSMUSG00000027884	53	18	89	4	3	31
ENSMUSG00000027883	5	47	42	16	53	30
ENSMUSG00000098800	11	0	34	81	47	45
ENSMUSG00000049565	90	76	37	36	96	15
ENSMUSG00000027882	71	22	59	52	90	39
ENSMUSG00000045326	71	77	80	78	31	1
ENSMUSG00000105175	21	58	25	21	37	22
ENSMUSG00000027881	94	61	74	55	47	100
ENSMUSG00000045662	28	6	10	78	56	30
ENSMUSG00000051638	86	20	78	99	33	34
ENSMUSG00000040339	5	63	23	22	69	54
ENSMUSG00000106108	48	89	1	2	63	99
ENSMUSG00000105371	95	9	28	61	73	83
ENSMUSG00000105638	18	20	14	36	53	65
ENSMUSG00000027880	24	98	30	100	5	80
ENSMUSG00000105139	66	71	18	18	10	59
ENSMUSG00000040322	21	63	11	1	17	25
ENSMUSG00000083717	20	57	44	18	27	68
ENSMUSG00000033721	13	10	99	67	3	4
ENSMUSG00000059857	68	81	61	15	57	23
ENSMUSG00000065872	22	82	80	27	52	93
ENSMUSG00000082624	20	4	52	59	9	75
ENSMUSG00000105639	94	81	94	54	89	5
ENSMUSG00000049300	65	82	5	5	74	20
ENSMUSG00000105509	39	42	3	67	41	39
ENSMUSG00000104944	77	52	93	34	92	97
ENSMUSG00000105859	85	69	21	91	37	85
ENSMUSG00000105121	99	58	79	10	3	52
ENSMUSG00000077253	66	8	43	45	18	5
ENSMUSG00000106650	42	76	8	20	96	37
ENSMUSG00000106487	8	13	46	25	89	69
ENSMUSG00000106100	94	26	50	47	24	26
ENSMUSG00000105882	85	32	83	61	29	4
ENSMUSG00000104711	90	23	66	16	73	63
ENSMUSG00000104543	18	83	28	13	97	4
ENSMUSG00000089017	98	74	89	47	58	79
ENSMUSG00000105507	43	28	54	27	37	52
ENSMUSG00000105077	24	14	92	39	24	61
ENSMUSG00000105073	12	67	40	57	82	52
ENSMUSG00000105785	23	53	6	22	32	85
ENSMUSG00000106666	20	35	68	31	29	99
ENSMUSG00000105588	90	10	74	49	39	22
ENSMUSG00000045952	12	35	53	2	64	99
ENSMUSG00000105665	59	87	96	92	16	14
ENSMUSG00000083079	54	77	64	9	23	54
ENSMUSG00000081506	76	83	31	62	14	32
ENSMUSG00000074268	52	2	30	42	94	95
ENSMUSG00000096770	68	60	64	2	24	25
ENSMUSG00000093931	88	97	60	54	98	51
ENSMUSG00000096569	50	54	23	11	71	23
ENSMUSG00000070360	94	100	51	81	97	37
ENSMUSG00000074264	18	20	3	92	9	98
ENSMUSG00000027981	49	23	3	45	28	76
ENSMUSG00000105836	61	73	52	0	44	63
ENSMUSG00000106454	58	4	0	94	11	39
ENSMUSG00000106084	95	59	28	44	37	39
ENSMUSG00000027966	73	62	81	66	28	55
ENSMUSG00000106452	23	32	79	81	35	51
ENSMUSG00000077410	89	78	19	57	90	29
ENSMUSG00000105225	37	62	59	14	70	65
ENSMUSG00000027965	35	26	9	72	100	78
ENSMUSG00000106510	34	52	79	78	30	57
ENSMUSG00000088346	14	32	72	63	83	4
ENSMUSG00000080676	41	33	52	99	23	3
ENSMUSG00000105829	5	17	31	58	60	46
ENSMUSG00000045092	84	27	95	36	54	30
ENSMUSG00000052769	21	27	61	14	16	96
ENSMUSG00000054426	89	78	81	70	26	60
ENSMUSG00000033554	94	65	21	22	73	18
ENSMUSG00000105108	30	0	46	66	38	4
ENSMUSG00000105017	93	68	93	56	100	11
ENSMUSG00000104803	54	82	61	11	52	51
ENSMUSG00000054414	5	21	82	78	3	33
ENSMUSG00000104723	29	57	39	17	11	62
ENSMUSG00000105645	99	0	51	19	83	45
ENSMUSG00000089261	83	84	95	10	40	71
ENSMUSG00000027963	39	53	85	66	76	77
ENSMUSG00000077741	14	49	75	78	42	49
ENSMUSG00000027962	8	51	88	29	88	49
ENSMUSG00000104653	15	16	61	29	13	49
ENSMUSG00000105729	57	53	32	19	21	55
ENSMUSG00000097362	91	71	63	86	34	93
ENSMUSG00000104607	17	69	100	63	13	76
ENSMUSG00000068696	18	91	90	4	4	41
ENSMUSG00000033502	70	86	19	12	83	81
ENSMUSG00000106005	20	93	48	30	48	33
ENSMUSG00000089060	89	44	97	79	60	75
ENSMUSG00000088840	38	100	48	87	20	0
ENSMUSG00000000339	3	6	93	15	62	56
ENSMUSG00000097737	72	3	62	41	56	69
ENSMUSG00000000340	33	24	80	1	12	29
ENSMUSG00000082394	16	71	15	16	60	47
ENSMUSG00000105992	72	57	1	70	29	8
ENSMUSG00000034437	96	73	64	11	39	74
ENSMUSG00000027961	18	4	68	88	46	29
ENSMUSG00000106025	79	19	95	55	10	80
ENSMUSG00000033439	73	41	47	64	61	20
ENSMUSG00000027959	29	2	27	78	11	61
ENSMUSG00000106415	26	59	95	72	45	69
ENSMUSG00000089911	64	98	10	92	69	53
ENSMUSG00000105339	65	99	19	75	9	8
ENSMUSG00000105103	14	53	77	41	63	69
ENSMUSG00000106125	19	76	81	59	80	1
ENSMUSG00000027957	67	69	25	17	37	89
ENSMUSG00000033400	32	91	69	45	61	2
ENSMUSG00000106128	51	86	37	10	90	43
ENSMUSG00000106511	28	74	85	85	76	24
ENSMUSG00000105250	3	55	37	27	99	3
ENSMUSG00000105241	74	83	10	35	25	87
ENSMUSG00000033386	6	28	16	97	25	50
ENSMUSG00000033377	37	78	76	75	10	78
ENSMUSG00000106073	65	92	66	43	38	19
ENSMUSG00000080907	18	74	67	75	62	75
ENSMUSG00000105221	53	80	11	12	96	90
ENSMUSG00000028009	54	93	8	29	6	95
ENSMUSG00000106343	28	57	8	44	39	80
ENSMUSG00000106314	86	13	86	61	56	1
ENSMUSG00000105914	25	51	88	17	37	10
ENSMUSG00000106342	81	30	49	47	1	19
ENSMUSG00000044667	87	79	28	91	79	86
ENSMUSG00000092666	44	50	45	2	46	84
ENSMUSG00000033342	1	59	29	44	66	16
ENSMUSG00000028007	52	4	3	12	93	74
ENSMUSG00000093054	45	33	3	12	33	33
ENSMUSG00000104678	45	48	74	2	26	57
ENSMUSG00000104703	66	95	0	58	84	52
ENSMUSG00000097311	93	47	57	75	68	54
ENSMUSG00000065569	22	47	60	68	52	37
ENSMUSG00000093000	98	90	51	44	66	71
ENSMUSG00000104178	79	79	52	22	89	50
ENSMUSG00000104033	37	33	71	28	12	79
ENSMUSG00000104362	14	10	71	57	12	4
ENSMUSG00000102729	3	58	35	89	57	68
ENSMUSG00000033308	5	65	58	54	48	72
ENSMUSG00000106542	21	27	28	97	32	80
ENSMUSG00000087806	53	38	94	19	65	97
ENSMUSG00000106037	26	97	6	12	59	8
ENSMUSG00000028134	15	37	83	48	74	37
ENSMUSG00000105572	68	16	1	77	68	52
ENSMUSG00000106099	3	16	34	84	55	8
ENSMUSG00000106075	39	99	20	73	83	30
ENSMUSG00000094593	94	16	80	7	88	6
ENSMUSG00000096196	41	72	13	81	8	77
ENSMUSG00000104726	79	40	21	22	0	24
ENSMUSG00000065684	56	37	9	40	22	65
ENSMUSG00000098097	28	37	21	64	49	74
ENSMUSG00000089027	3	72	79	56	58	85
ENSMUSG00000105207	90	48	56	30	72	100
ENSMUSG00000105243	89	29	2	20	52	47
ENSMUSG00000104749	87	48	86	58	67	32
ENSMUSG00000028133	52	27	26	55	65	52
ENSMUSG00000106329	73	47	1	14	71	70
ENSMUSG00000098042	88	100	27	56	66	7
ENSMUSG00000028132	47	23	100	69	52	27
ENSMUSG00000106619	98	43	15	72	35	26
ENSMUSG00000104902	0	11	3	13	14	29
ENSMUSG00000039887	85	71	75	89	84	64
ENSMUSG00000084674	23	40	51	40	59	58
ENSMUSG00000106455	0	3	61	40	42	53
ENSMUSG00000105813	92	48	71	88	17	29
ENSMUSG00000053931	57	93	88	82	57	95
ENSMUSG00000106022	12	56	52	19	73	14
ENSMUSG00000039865	67	31	38	41	84	89
ENSMUSG00000097124	62	1	49	20	11	46
ENSMUSG00000044522	17	62	79	41	62	8
ENSMUSG00000074248	99	71	47	70	85	13
ENSMUSG00000106036	13	65	7	40	69	31
ENSMUSG00000105767	14	9	58	52	54	18
ENSMUSG00000106224	45	22	67	94	59	9
ENSMUSG00000028128	30	54	58	42	32	15
ENSMUSG00000104676	91	72	78	78	56	78
ENSMUSG00000028127	32	25	28	93	27	77
ENSMUSG00000106087	34	48	72	78	39	40
ENSMUSG00000105597	77	32	51	12	92	95
ENSMUSG00000105889	87	54	85	94	14	9
ENSMUSG00000104595	23	19	56	55	16	20
ENSMUSG00000039831	54	75	62	14	94	56
ENSMUSG00000104869	68	26	33	97	35	68
ENSMUSG00000028125	89	73	81	69	70	98
ENSMUSG00000104887	4	74	81	56	51	6
ENSMUSG00000105351	77	90	28	92	81	50
ENSMUSG00000104799	33	76	3	20	3	18
ENSMUSG00000078592	34	69	44	61	83	17
ENSMUSG00000092934	74	37	26	26	77	54
ENSMUSG00000028124	9	75	97	43	84	86
ENSMUSG00000057359	98	28	14	73	87	27
ENSMUSG00000093392	71	88	52	76	86	13
ENSMUSG00000039756	72	48	94	38	30	23
ENSMUSG00000105057	3	89	7	62	70	27
ENSMUSG00000076456	70	56	34	55	58	73
ENSMUSG00000028121	28	75	41	2	1	92
ENSMUSG00000104554	93	99	2	35	25	95
ENSMUSG00000104574	79	51	82	13	7	3
ENSMUSG00000087743	32	74	67	64	83	47
ENSMUSG00000039735	83	94	70	62	81	59
ENSMUSG00000104773	85	93	1	48	5	70
ENSMUSG00000106194	3	32	76	28	24	8
ENSMUSG00000106364	6	99	31	46	7	73
ENSMUSG00000106365	49	29	85	63	38	39
ENSMUSG00000106562	46	62	4	39	57	87
ENSMUSG00000053965	28	28	90	58	86	45
ENSMUSG00000106583	13	30	34	18	44	15
ENSMUSG00000106376	38	74	94	20	1	15
ENSMUSG00000106059	52	88	5	76	80	52
ENSMUSG00000097852	58	24	15	21	22	15
ENSMUSG00000023057	73	57	85	32	55	28
ENSMUSG00000078590	55	6	82	59	17	82
ENSMUSG00000054091	96	24	88	25	83	40
ENSMUSG00000039701	10	0	37	18	98	28
ENSMUSG00000105478	82	94	16	66	60	81
ENSMUSG00000028116	25	9	78	58	40	78
ENSMUSG00000076949	58	85	90	70	39	15
ENSMUSG00000106114	88	29	74	43	16	21
ENSMUSG00000050315	39	11	29	82	42	90
ENSMUSG00000106012	48	42	15	8	85	23
ENSMUSG00000105562	69	33	54	61	52	88
ENSMUSG00000106220	14	39	65	15	10	0
ENSMUSG00000106490	31	34	10	40	49	53
ENSMUSG00000039234	70	1	19	8	2	92
ENSMUSG00000028114	80	96	31	1	51	79
ENSMUSG00000080545	45	19	99	85	48	10
ENSMUSG00000105784	42	53	35	48	62	24
ENSMUSG00000027978	17	64	63	19	17	93
ENSMUSG00000105058	39	95	15	94	74	90
ENSMUSG00000104960	77	37	27	82	38	100
ENSMUSG00000092730	17	76	96	79	45	69
ENSMUSG00000104670	74	94	77	77	85	9
ENSMUSG00000027977	51	25	56	55	37	96
ENSMUSG00000104860	6	93	16	45	78	54
ENSMUSG00000065132	13	15	49	25	10	80
ENSMUSG00000080842	35	12	18	97	12	66
ENSMUSG00000081939	54	73	62	45	6	2
ENSMUSG00000104531	10	25	73	88	8	34
ENSMUSG00000090474	56	55	51	90	71	62
ENSMUSG00000106238	34	80	10	20	50	79
ENSMUSG00000044528	40	67	71	4	80	50
ENSMUSG00000096544	47	15	11	18	28	62
ENSMUSG00000105812	73	13	34	36	56	67
ENSMUSG00000106150	92	27	49	89	87	3
ENSMUSG00000027973	1	95	22	78	67	33
ENSMUSG00000064915	42	1	2	59	10	87
ENSMUSG00000106413	16	88	5	46	35	85
ENSMUSG00000077726	96	62	9	39	24	68
ENSMUSG00000039174	54	50	81	23	47	99
ENSMUSG00000106009	67	27	11	84	27	48
ENSMUSG00000106423	53	56	2	55	15	70
ENSMUSG00000088099	58	51	22	93	49	75
ENSMUSG00000098033	20	51	13	46	58	96
ENSMUSG00000106001	3	31	40	96	74	48
ENSMUSG00000027971	53	17	21	14	66	34
ENSMUSG00000032854	69	24	11	93	21	77
ENSMUSG00000087726	86	1	93	10	100	52
ENSMUSG00000106503	16	49	17	39	34	88
ENSMUSG00000106094	77	28	82	85	99	49
ENSMUSG00000046561	53	61	23	31	48	89
ENSMUSG00000090427	20	30	32	46	68	31
ENSMUSG00000105695	10	51	60	38	17	58
ENSMUSG00000105233	98	7	5	68	40	89
ENSMUSG00000053819	19	97	25	26	94	29
ENSMUSG00000106475	84	69	90	92	61	58
ENSMUSG00000104571	82	96	96	31	54	83
ENSMUSG00000105586	32	53	68	38	10	92
ENSMUSG00000105774	56	69	57	91	4	21
ENSMUSG00000104906	73	1	16	10	7	61
ENSMUSG00000086679	24	27	61	73	33	42
ENSMUSG00000105378	80	31	86	34	3	40
ENSMUSG00000105553	81	48	67	93	84	19
ENSMUSG00000032826	66	32	31	81	74	17
ENSMUSG00000105469	79	24	41	56	65	19
ENSMUSG00000105939	93	38	68	10	26	55
ENSMUSG00000105119	84	76	97	15	36	45
ENSMUSG00000077617	12	35	41	12	62	11
ENSMUSG00000106612	11	39	50	95	13	59
ENSMUSG00000105322	18	88	85	55	11	43
ENSMUSG00000104963	55	40	38	95	45	56
ENSMUSG00000097456	60	77	47	30	47	35
ENSMUSG00000105202	99	88	24	56	88	0
ENSMUSG00000105733	27	17	15	59	16	56
ENSMUSG00000105445	64	24	10	93	50	26
ENSMUSG00000105568	75	6	35	18	12	91
ENSMUSG00000106446	5	82	80	88	4	92
ENSMUSG00000105822	62	95	47	46	64	55
ENSMUSG00000106369	85	0	34	93	22	68
ENSMUSG00000105969	64	65	58	13	90	44
ENSMUSG00000105116	69	44	82	38	45	31
ENSMUSG00000104957	5	39	60	99	42	39
ENSMUSG00000027968	18	35	17	73	82	17
ENSMUSG00000076252	3	70	25	11	43	24
ENSMUSG00000065482	51	29	33	7	63	2
ENSMUSG00000065552	12	7	42	26	61	91
ENSMUSG00000065447	20	50	39	24	8	86
ENSMUSG00000065413	70	85	31	75	32	0
ENSMUSG00000051278	62	14	46	99	36	40
ENSMUSG00000105104	86	77	66	13	52	93
ENSMUSG00000027967	51	77	11	37	2	6
ENSMUSG00000028028	70	64	53	15	34	10
ENSMUSG00000089988	82	93	25	9	15	95
ENSMUSG00000104888	15	86	0	41	52	53
ENSMUSG00000105701	69	26	99	77	15	95
ENSMUSG00000088537	38	34	25	91	85	74
ENSMUSG00000046688	9	68	30	70	91	40
ENSMUSG00000074238	98	73	92	64	65	57
ENSMUSG00000105804	40	58	67	19	100	36
ENSMUSG00000105447	21	15	58	88	13	38
ENSMUSG00000105550	70	93	31	73	7	67
ENSMUSG00000105008	23	73	64	2	55	49
ENSMUSG00000050549	69	58	70	83	93	48
ENSMUSG00000104763	77	44	73	15	19	61
ENSMUSG00000106437	39	6	83	40	54	86
ENSMUSG00000074237	91	44	1	6	23	3
ENSMUSG00000105816	0	61	91	36	29	94
ENSMUSG00000106119	34	21	73	8	80	72
ENSMUSG00000065248	95	94	17	10	67	38
ENSMUSG00000106245	68	86	42	78	10	36
ENSMUSG00000105527	58	27	55	99	91	32
ENSMUSG00000106029	28	98	47	88	12	6
ENSMUSG00000074236	43	10	2	2	72	27
ENSMUSG00000099640	84	41	49	15	10	36
ENSMUSG00000028023	48	18	57	60	61	85
ENSMUSG00000098515	89	10	23	17	10	47
ENSMUSG00000106078	96	64	46	70	87	100
ENSMUSG00000028024	35	64	91	98	9	20
ENSMUSG00000106417	72	90	51	8	45	74
ENSMUSG00000105166	82	88	51	28	14	47
ENSMUSG00000105278	3	14	3	30	11	44
ENSMUSG00000105712	37	83	45	2	70	44
ENSMUSG00000106258	93	24	72	80	82	93
ENSMUSG00000105837	49	24	85	92	77	40
ENSMUSG00000041220	32	68	16	97	32	87
ENSMUSG00000106092	44	83	37	95	4	86
ENSMUSG00000028017	62	54	75	50	15	75
ENSMUSG00000092701	72	86	4	82	90	7
ENSMUSG00000106120	3	71	75	94	80	96
ENSMUSG00000105596	36	39	37	28	46	68
ENSMUSG00000105960	28	18	88	75	49	92
ENSMUSG00000093865	70	36	22	96	68	35
ENSMUSG00000028012	57	73	49	83	86	96
ENSMUSG00000028010	6	47	77	77	28	70
ENSMUSG00000058952	82	56	81	24	61	24
ENSMUSG00000027999	52	67	88	23	85	33
ENSMUSG00000027997	45	34	68	92	47	12
ENSMUSG00000027994	66	34	16	84	0	4
ENSMUSG00000001052	18	72	98	47	74	90
ENSMUSG00000063328	67	13	38	43	4	7
ENSMUSG00000106072	79	79	5	99	19	61
ENSMUSG00000058897	85	28	19	28	59	90
ENSMUSG00000106276	15	14	95	39	6	9
ENSMUSG00000065788	18	66	75	39	14	31
ENSMUSG00000105011	94	88	61	39	79	66
ENSMUSG00000105760	91	48	91	8	54	37
ENSMUSG00000105520	80	72	5	38	96	44
ENSMUSG00000019232	86	56	50	44	64	48
ENSMUSG00000041084	5	32	74	38	72	15
ENSMUSG00000105466	43	88	30	73	78	46
ENSMUSG00000062006	35	82	56	12	34	47
ENSMUSG00000105789	20	64	47	76	70	75
ENSMUSG00000106260	43	10	26	9	48	30
ENSMUSG00000105716	76	21	0	47	71	95
ENSMUSG00000106095	41	43	50	99	51	26
ENSMUSG00000104984	80	71	81	97	38	52
ENSMUSG00000104557	22	5	21	18	59	76
ENSMUSG00000088522	39	99	88	36	91	86
ENSMUSG00000105769	29	63	71	83	39	26
ENSMUSG00000105628	46	40	5	15	93	31
ENSMUSG00000104579	0	39	29	94	17	58
ENSMUSG00000106249	44	16	65	25	7	59
ENSMUSG00000105558	24	82	41	41	96	25
ENSMUSG00000104859	3	49	90	36	0	75
ENSMUSG00000106086	85	26	78	45	29	63
ENSMUSG00000027985	21	18	89	36	26	19
ENSMUSG00000104612	37	21	31	27	63	100
ENSMUSG00000027984	30	70	24	69	4	57
ENSMUSG00000106268	20	3	98	55	7	54
ENSMUSG00000027983	93	53	25	48	74	80
ENSMUSG00000097761	46	89	77	64	58	11
ENSMUSG00000050931	57	6	45	62	31	61
ENSMUSG00000104754	22	40	58	51	42	98
ENSMUSG00000028032	95	46	68	53	65	74
ENSMUSG00000105973	100	15	26	88	17	35
ENSMUSG00000105331	100	80	10	42	63	89
ENSMUSG00000104853	11	42	1	96	85	88
ENSMUSG00000087877	96	48	46	69	40	94
ENSMUSG00000064992	54	24	89	62	18	66
ENSMUSG00000028031	27	81	68	24	28	40
ENSMUSG00000106280	75	48	79	25	28	92
ENSMUSG00000089510	67	22	38	63	25	22
ENSMUSG00000091721	88	31	71	31	10	69
ENSMUSG00000106313	62	33	16	8	39	90
ENSMUSG00000028029	54	33	28	0	14	2
ENSMUSG00000028030	46	45	50	30	15	38
ENSMUSG00000105719	57	82	95	41	99	43
ENSMUSG00000087776	98	3	6	56	48	48
ENSMUSG00000105691	2	78	73	39	91	91
ENSMUSG00000106230	9	5	80	64	38	1
ENSMUSG00000106499	28	15	45	80	78	50
ENSMUSG00000040998	36	76	19	13	43	65
ENSMUSG00000089431	21	76	24	14	66	65
ENSMUSG00000028018	16	17	23	47	94	75
ENSMUSG00000104787	39	81	53	29	19	39
ENSMUSG00000105259	8	85	43	78	41	53
ENSMUSG00000105217	50	36	31	78	47	80
ENSMUSG00000028016	91	19	74	73	56	82
ENSMUSG00000040969	45	100	6	10	8	52
ENSMUSG00000105957	16	75	40	60	69	45
ENSMUSG00000028013	66	85	2	52	39	94
ENSMUSG00000080506	16	84	1	18	47	39
ENSMUSG00000040943	39	95	89	54	74	61
ENSMUSG00000105085	87	74	54	98	77	97
ENSMUSG00000105595	87	81	13	91	59	96
ENSMUSG00000077336	85	66	41	45	59	40
ENSMUSG00000102530	8	12	37	2	77	62
ENSMUSG00000105952	52	97	26	58	71	10
ENSMUSG00000106069	48	14	0	56	81	40
ENSMUSG00000104645	98	26	32	15	7	1
ENSMUSG00000097911	82	75	71	92	37	44
ENSMUSG00000106130	99	68	40	46	83	85
ENSMUSG00000104556	78	28	78	32	44	7
ENSMUSG00000105523	21	75	9	12	63	39
ENSMUSG00000106139	15	84	69	80	49	20
ENSMUSG00000044365	1	84	49	57	100	29
ENSMUSG00000084564	54	100	41	47	13	24
ENSMUSG00000104779	83	13	82	73	22	59
ENSMUSG00000106628	66	33	77	45	78	71
ENSMUSG00000104530	34	83	32	28	29	35
ENSMUSG00000105765	26	25	90	49	64	18
ENSMUSG00000097031	92	35	55	40	71	64
ENSMUSG00000028172	99	27	75	32	1	2
ENSMUSG00000105559	12	33	95	16	38	20
ENSMUSG00000106569	48	44	98	39	21	49
ENSMUSG00000104539	29	26	42	39	76	46
ENSMUSG00000105538	28	89	29	10	92	57
ENSMUSG00000076366	15	0	88	17	72	48
ENSMUSG00000105266	65	88	10	49	79	39
ENSMUSG00000106079	94	81	69	89	91	45
ENSMUSG00000045328	60	59	47	94	39	43
ENSMUSG00000028167	69	85	74	72	15	58
ENSMUSG00000037994	25	87	48	83	49	55
ENSMUSG00000050150	90	93	44	23	44	99
ENSMUSG00000028165	65	59	36	38	66	4
ENSMUSG00000105981	74	80	31	7	45	77
ENSMUSG00000105449	13	23	77	88	97	44
ENSMUSG00000097032	65	64	32	19	82	4
ENSMUSG00000078578	30	56	50	9	25	69
ENSMUSG00000105404	44	12	98	93	87	67
ENSMUSG00000028164	96	22	18	72	93	74
ENSMUSG00000083045	23	41	22	55	93	54
ENSMUSG00000083610	60	65	77	0	71	68
ENSMUSG00000028163	34	63	87	63	84	27
ENSMUSG00000106149	93	63	83	30	49	75
ENSMUSG00000053897	63	94	55	10	21	49
ENSMUSG00000106306	7	34	51	69	51	73
ENSMUSG00000106290	63	9	70	52	81	5
ENSMUSG00000105681	14	89	90	55	49	65
ENSMUSG00000106141	8	81	85	34	76	61
ENSMUSG00000104710	52	36	1	51	6	70
ENSMUSG00000105937	68	64	25	36	71	77
ENSMUSG00000105244	32	8	51	49	24	24
ENSMUSG00000037922	4	10	98	33	32	44
ENSMUSG00000105869	21	87	5	98	88	92
ENSMUSG00000106363	98	16	67	10	21	3
ENSMUSG00000099508	12	26	18	75	28	75
ENSMUSG00000028161	0	29	54	56	25	90
ENSMUSG00000106596	22	82	82	13	45	19
ENSMUSG00000105545	24	51	39	92	15	62
ENSMUSG00000106439	58	10	83	62	49	20
ENSMUSG00000106398	0	36	65	25	78	68
ENSMUSG00000105327	41	2	49	64	17	19
ENSMUSG00000104617	34	86	55	75	99	20
ENSMUSG00000065906	37	37	33	36	100	54
ENSMUSG00000104610	56	14	26	35	1	21
ENSMUSG00000054690	41	83	70	64	39	83
ENSMUSG00000055138	62	12	86	93	19	44
ENSMUSG00000080330	87	62	69	26	87	18
ENSMUSG00000046818	8	62	14	30	70	9
ENSMUSG00000105325	50	76	45	93	35	7
ENSMUSG00000094856	49	42	75	5	20	58
ENSMUSG00000106122	96	43	45	44	81	56
ENSMUSG00000064460	6	16	53	31	40	39
ENSMUSG00000099011	19	100	91	56	99	55
ENSMUSG00000105427	13	8	60	0	16	84
ENSMUSG00000105676	72	14	65	5	90	90
ENSMUSG00000037894	96	34	2	3	53	56
ENSMUSG00000074212	33	39	12	73	54	1
ENSMUSG00000106629	19	51	19	38	54	74
ENSMUSG00000105748	21	80	58	61	9	75
ENSMUSG00000081829	40	5	0	38	38	87
ENSMUSG00000088932	39	81	74	41	42	88
ENSMUSG00000104675	9	24	92	74	84	35
ENSMUSG00000091512	38	14	42	40	4	44
ENSMUSG00000028159	40	68	28	70	94	21
ENSMUSG00000105296	93	77	33	26	10	32
ENSMUSG00000049349	82	34	53	65	45	69
ENSMUSG00000090066	74	28	45	67	39	56
ENSMUSG00000028158	0	12	34	84	46	18
ENSMUSG00000104776	7	74	8	96	89	51
ENSMUSG00000004127	48	41	47	56	83	49
ENSMUSG00000012042	45	5	29	33	11	69
ENSMUSG00000099146	45	33	79	90	3	98
ENSMUSG00000055301	65	53	79	43	15	2
ENSMUSG00000074207	99	53	100	87	17	6
ENSMUSG00000089635	49	79	58	56	28	86
ENSMUSG00000053054	28	95	2	44	1	52
ENSMUSG00000074206	24	98	95	43	27	6
ENSMUSG00000087752	28	57	33	25	90	63
ENSMUSG00000090306	64	97	59	19	99	41
ENSMUSG00000037797	15	85	67	87	62	55
ENSMUSG00000028138	66	96	95	91	33	55
