Ensemble Gene ID	H16	H17	H18	K16	K17	K18
ENSMUSG00000048163	31	6	83	79	35	99
ENSMUSG00000004530	95	1	23	76	69	32
ENSMUSG00000090458	52	95	26	36	25	79
ENSMUSG00000106623	96	56	15	62	25	72
ENSMUSG00000105071	4	3	15	78	50	71
ENSMUSG00000105664	21	33	45	34	87	88
ENSMUSG00000065320	53	74	90	18	77	62
ENSMUSG00000042121	60	14	57	9	53	19
ENSMUSG00000042096	21	52	3	51	100	3
ENSMUSG00000042078	88	35	24	19	64	71
ENSMUSG00000029592	61	2	28	78	31	33
ENSMUSG00000106484	43	16	47	20	69	5
ENSMUSG00000105514	40	3	80	95	23	84
ENSMUSG00000044339	12	45	4	54	69	12
ENSMUSG00000029591	6	39	52	81	63	50
ENSMUSG00000042010	96	2	88	84	23	21
ENSMUSG00000084243	1	76	33	79	83	47
ENSMUSG00000042002	21	100	70	73	55	57
ENSMUSG00000066952	18	82	57	97	82	32
ENSMUSG00000001098	9	84	69	17	77	91
ENSMUSG00000029577	19	33	1	20	77	29
ENSMUSG00000098731	1	62	53	2	26	74
ENSMUSG00000029575	38	96	44	4	33	47
ENSMUSG00000041939	96	4	24	42	35	25
ENSMUSG00000086302	2	1	43	44	44	18
ENSMUSG00000041930	73	58	8	26	75	36
ENSMUSG00000014158	95	71	90	54	50	33
ENSMUSG00000011884	75	89	82	27	36	18
ENSMUSG00000002486	72	85	49	28	10	78
ENSMUSG00000107340	82	65	47	27	50	86
ENSMUSG00000098656	38	99	90	26	47	0
ENSMUSG00000041890	50	66	7	3	93	18
ENSMUSG00000092183	31	55	60	8	15	52
ENSMUSG00000041870	91	91	4	16	63	27
ENSMUSG00000072694	5	25	47	11	5	43
ENSMUSG00000092252	77	88	90	74	7	3
ENSMUSG00000092486	88	71	84	62	88	79
ENSMUSG00000082052	17	70	29	97	29	98
ENSMUSG00000107256	52	47	45	57	30	70
ENSMUSG00000098343	95	88	15	79	18	55
ENSMUSG00000029564	0	90	0	87	73	88
ENSMUSG00000107108	49	44	41	95	29	33
ENSMUSG00000080707	89	44	100	52	39	0
ENSMUSG00000029561	71	17	67	31	44	4
ENSMUSG00000087477	59	18	8	78	15	57
ENSMUSG00000041827	52	35	3	90	82	49
ENSMUSG00000029559	91	40	48	9	72	77
ENSMUSG00000029556	64	95	42	1	15	48
ENSMUSG00000086054	63	60	88	21	58	89
ENSMUSG00000086140	65	94	100	67	62	3
ENSMUSG00000106838	18	64	77	44	51	5
ENSMUSG00000029550	61	1	71	25	0	79
ENSMUSG00000107054	92	4	49	53	90	47
ENSMUSG00000086167	100	80	41	27	38	94
ENSMUSG00000072693	59	22	41	75	70	37
ENSMUSG00000072692	73	78	25	18	93	23
ENSMUSG00000029545	98	98	18	84	9	24
ENSMUSG00000046562	39	61	46	79	20	90
ENSMUSG00000048578	9	98	0	42	5	64
ENSMUSG00000029544	97	35	13	24	34	78
ENSMUSG00000083182	49	64	10	55	74	17
ENSMUSG00000060152	44	94	65	99	81	28
ENSMUSG00000041740	81	65	21	44	97	47
ENSMUSG00000083875	24	21	36	5	21	49
ENSMUSG00000041733	61	56	6	25	6	27
ENSMUSG00000082610	71	5	39	35	81	53
ENSMUSG00000009013	13	79	57	36	59	50
ENSMUSG00000086368	57	91	50	83	28	19
ENSMUSG00000029538	48	44	2	82	24	5
ENSMUSG00000029536	68	88	40	85	79	23
ENSMUSG00000029535	32	97	88	51	89	52
ENSMUSG00000041697	23	52	93	48	68	13
ENSMUSG00000107288	6	22	10	12	30	35
ENSMUSG00000086352	2	11	82	97	19	70
ENSMUSG00000087292	0	20	20	65	66	12
ENSMUSG00000106887	94	6	64	79	46	88
ENSMUSG00000107240	29	46	35	35	83	58
ENSMUSG00000054256	46	61	97	40	18	96
ENSMUSG00000107353	62	57	29	95	16	36
ENSMUSG00000029522	29	90	31	22	50	57
ENSMUSG00000029524	73	89	85	2	48	27
ENSMUSG00000096243	11	91	80	24	47	28
ENSMUSG00000094377	6	26	48	27	96	33
ENSMUSG00000081282	12	19	21	75	37	18
ENSMUSG00000029528	5	14	32	6	52	32
ENSMUSG00000086849	93	42	95	98	51	83
ENSMUSG00000067274	80	34	89	35	38	36
ENSMUSG00000041638	100	28	92	48	54	29
ENSMUSG00000099047	52	28	26	74	49	46
ENSMUSG00000107121	34	20	98	24	60	97
ENSMUSG00000029518	1	85	37	2	61	48
ENSMUSG00000099254	44	89	51	49	37	50
ENSMUSG00000041609	15	47	62	97	32	38
ENSMUSG00000083833	71	92	39	18	14	91
ENSMUSG00000029516	55	82	98	36	72	25
ENSMUSG00000106869	72	97	48	81	21	83
ENSMUSG00000107263	7	21	67	47	42	82
ENSMUSG00000085376	83	100	85	14	85	60
ENSMUSG00000029513	35	55	71	59	81	79
ENSMUSG00000084992	91	23	17	33	73	18
ENSMUSG00000090728	9	42	26	78	74	78
ENSMUSG00000079278	42	12	62	9	64	99
ENSMUSG00000086655	91	17	99	40	31	93
ENSMUSG00000043913	48	73	48	35	86	54
ENSMUSG00000086122	54	46	54	61	54	65
ENSMUSG00000086055	53	45	27	27	24	15
ENSMUSG00000087124	100	11	68	3	7	88
ENSMUSG00000084921	46	61	10	44	64	43
ENSMUSG00000086715	45	62	36	25	85	86
ENSMUSG00000106766	98	6	85	13	92	31
ENSMUSG00000086945	75	71	17	12	83	16
ENSMUSG00000041548	71	74	25	85	6	35
ENSMUSG00000086219	79	26	53	15	16	60
ENSMUSG00000063919	28	6	26	68	70	45
ENSMUSG00000107021	53	72	71	85	100	87
ENSMUSG00000107172	10	100	30	76	20	28
ENSMUSG00000106914	66	17	53	41	52	82
ENSMUSG00000107369	65	83	87	16	57	62
ENSMUSG00000106909	0	18	92	7	85	30
ENSMUSG00000107237	95	92	19	4	93	72
ENSMUSG00000041512	45	90	76	39	38	53
ENSMUSG00000107327	30	68	45	81	64	63
ENSMUSG00000066900	63	69	32	80	98	64
ENSMUSG00000086047	26	24	95	57	48	4
ENSMUSG00000061288	16	4	50	70	16	4
ENSMUSG00000107225	100	61	27	33	42	15
ENSMUSG00000084587	56	7	38	46	70	82
ENSMUSG00000032959	48	32	24	44	59	3
ENSMUSG00000106829	85	14	38	94	33	71
ENSMUSG00000106714	86	94	23	27	49	30
ENSMUSG00000097163	91	51	2	78	14	63
ENSMUSG00000072688	61	68	46	13	91	83
ENSMUSG00000066894	67	26	69	12	64	7
ENSMUSG00000081274	72	56	42	34	26	44
ENSMUSG00000029364	66	80	89	10	36	36
ENSMUSG00000029363	24	87	2	99	52	100
ENSMUSG00000086075	93	96	18	30	21	38
ENSMUSG00000061578	1	88	7	92	4	1
ENSMUSG00000107199	83	36	64	35	65	15
ENSMUSG00000029361	74	87	74	23	47	84
ENSMUSG00000104071	22	35	9	57	55	89
ENSMUSG00000098072	56	57	34	74	66	64
ENSMUSG00000088085	23	52	11	87	62	14
ENSMUSG00000032898	32	98	21	85	75	45
ENSMUSG00000107058	99	80	68	43	83	96
ENSMUSG00000029359	23	22	67	26	55	65
ENSMUSG00000032867	70	99	20	41	28	70
ENSMUSG00000029360	57	25	19	59	57	89
ENSMUSG00000088293	75	34	100	61	1	51
ENSMUSG00000046607	30	45	12	68	87	13
ENSMUSG00000032850	23	1	82	56	48	85
ENSMUSG00000089248	37	30	5	69	61	92
ENSMUSG00000032840	64	47	35	89	66	89
ENSMUSG00000095477	72	37	18	48	54	89
ENSMUSG00000106812	84	63	47	66	36	17
ENSMUSG00000093041	8	19	32	49	42	34
ENSMUSG00000082365	40	38	61	83	48	86
ENSMUSG00000018076	43	68	97	45	40	31
ENSMUSG00000106912	14	48	68	16	25	94
ENSMUSG00000107286	32	99	87	56	98	56
ENSMUSG00000106798	73	31	26	13	56	40
ENSMUSG00000107116	94	55	37	76	14	51
ENSMUSG00000107115	49	41	78	16	90	78
ENSMUSG00000107364	10	83	49	8	90	12
ENSMUSG00000106708	17	12	83	9	36	31
ENSMUSG00000106745	60	54	41	40	66	100
ENSMUSG00000107144	29	27	80	81	99	87
ENSMUSG00000107371	50	7	87	9	95	30
ENSMUSG00000100573	97	63	75	53	22	45
ENSMUSG00000107334	7	73	48	83	68	96
ENSMUSG00000084548	14	13	80	89	88	31
ENSMUSG00000106938	45	81	96	55	69	0
ENSMUSG00000087516	18	29	80	21	85	17
ENSMUSG00000106991	80	83	33	75	90	63
ENSMUSG00000085708	71	62	77	18	73	80
ENSMUSG00000085345	57	90	61	4	35	53
ENSMUSG00000018604	43	62	42	87	94	19
ENSMUSG00000086847	37	30	29	64	100	8
ENSMUSG00000107053	96	85	20	37	59	21
ENSMUSG00000106795	29	56	51	59	45	12
ENSMUSG00000018263	51	75	54	48	40	51
ENSMUSG00000107084	55	100	7	15	93	82
ENSMUSG00000107063	14	61	89	17	70	6
ENSMUSG00000064617	3	56	26	33	98	69
ENSMUSG00000029594	25	22	53	20	100	3
ENSMUSG00000097368	48	21	45	20	28	6
ENSMUSG00000106915	9	21	85	67	0	88
ENSMUSG00000080412	91	46	14	37	46	52
ENSMUSG00000107141	37	26	76	48	76	33
ENSMUSG00000098649	67	37	57	23	0	20
ENSMUSG00000029595	2	73	25	46	51	36
ENSMUSG00000029596	8	34	17	31	48	86
ENSMUSG00000029597	14	91	35	87	43	67
ENSMUSG00000086165	13	49	3	85	18	70
ENSMUSG00000029598	58	4	42	84	33	17
ENSMUSG00000032754	77	43	93	79	33	28
ENSMUSG00000032741	56	18	19	16	7	81
ENSMUSG00000106825	69	3	1	23	8	61
ENSMUSG00000029601	16	69	57	8	86	52
ENSMUSG00000029600	2	7	83	24	50	92
ENSMUSG00000029599	18	65	35	49	50	51
ENSMUSG00000107191	49	68	44	89	36	54
ENSMUSG00000094282	17	32	21	63	27	79
ENSMUSG00000107004	80	61	11	52	35	73
ENSMUSG00000089830	7	44	26	2	68	18
ENSMUSG00000029602	40	44	10	34	7	35
ENSMUSG00000029603	38	31	82	29	4	18
ENSMUSG00000032690	56	8	31	98	59	46
ENSMUSG00000107075	92	33	3	27	42	94
ENSMUSG00000032661	78	59	66	70	83	3
ENSMUSG00000107179	25	84	35	64	45	5
ENSMUSG00000066867	86	19	16	72	58	100
ENSMUSG00000001166	24	93	73	86	42	85
ENSMUSG00000029605	71	4	7	98	10	90
ENSMUSG00000053765	65	71	98	63	62	3
ENSMUSG00000092939	13	8	65	61	87	81
ENSMUSG00000001168	36	87	47	66	40	81
ENSMUSG00000066861	4	54	3	15	39	12
ENSMUSG00000052776	29	59	16	54	3	81
ENSMUSG00000032623	42	62	62	42	36	15
ENSMUSG00000029608	77	95	60	0	8	23
ENSMUSG00000106841	71	14	65	53	22	92
ENSMUSG00000043733	88	1	98	86	96	15
ENSMUSG00000106940	65	86	1	28	60	42
ENSMUSG00000029614	38	48	78	28	32	84
ENSMUSG00000064841	36	51	53	58	48	99
ENSMUSG00000042744	74	47	99	22	41	53
ENSMUSG00000077347	27	48	89	95	46	48
ENSMUSG00000042726	23	81	7	61	46	46
ENSMUSG00000104985	95	44	97	2	60	19
ENSMUSG00000106209	81	66	90	12	50	28
ENSMUSG00000042719	79	90	71	76	46	24
ENSMUSG00000106115	19	38	93	40	100	0
ENSMUSG00000029616	86	96	98	37	0	12
ENSMUSG00000029452	16	28	22	4	95	20
ENSMUSG00000082760	53	66	97	88	19	71
ENSMUSG00000062438	1	7	2	8	85	70
ENSMUSG00000104999	82	0	21	69	46	94
ENSMUSG00000072647	37	45	54	74	44	47
ENSMUSG00000105340	53	50	73	63	56	59
ENSMUSG00000029454	39	71	40	22	17	29
ENSMUSG00000082265	31	90	33	81	28	73
ENSMUSG00000029455	84	49	55	39	75	76
ENSMUSG00000106590	60	71	42	87	57	4
ENSMUSG00000042647	44	32	64	61	96	34
ENSMUSG00000029456	16	65	47	68	86	12
ENSMUSG00000029458	54	88	64	23	62	56
ENSMUSG00000042605	75	73	96	76	8	87
ENSMUSG00000106110	56	74	60	11	89	87
ENSMUSG00000089729	38	50	2	69	23	75
ENSMUSG00000105179	49	67	9	56	48	91
ENSMUSG00000042594	44	37	30	72	35	61
ENSMUSG00000099063	98	82	52	71	63	46
ENSMUSG00000104872	27	100	29	2	31	23
ENSMUSG00000104719	89	86	11	64	11	89
ENSMUSG00000044134	86	33	95	15	17	51
ENSMUSG00000042589	4	96	93	33	70	58
ENSMUSG00000105795	26	36	23	41	81	6
ENSMUSG00000087386	65	85	69	38	81	88
ENSMUSG00000013936	31	74	76	2	12	77
ENSMUSG00000043036	35	65	72	3	96	65
ENSMUSG00000004455	52	86	26	53	81	20
ENSMUSG00000105742	96	86	6	43	87	71
ENSMUSG00000064267	70	82	41	96	87	17
ENSMUSG00000038593	93	36	95	93	100	3
ENSMUSG00000082645	43	0	0	13	22	26
ENSMUSG00000038582	46	14	45	61	25	46
ENSMUSG00000083909	43	22	35	61	83	19
ENSMUSG00000038569	30	80	79	86	79	34
ENSMUSG00000029462	7	69	9	68	5	88
ENSMUSG00000029463	48	86	30	21	60	42
ENSMUSG00000029464	71	64	90	25	94	78
ENSMUSG00000104916	61	3	62	14	67	60
ENSMUSG00000029465	47	39	15	6	93	65
ENSMUSG00000105895	93	66	84	23	84	70
ENSMUSG00000029466	15	67	20	60	44	82
ENSMUSG00000079906	9	78	40	83	55	34
ENSMUSG00000029467	45	45	99	73	49	39
ENSMUSG00000105434	69	37	11	76	83	86
ENSMUSG00000105970	69	70	99	53	20	36
ENSMUSG00000106375	87	73	39	29	11	87
ENSMUSG00000088583	96	98	72	28	85	88
ENSMUSG00000029469	10	85	33	70	66	83
ENSMUSG00000105815	47	73	46	72	74	99
ENSMUSG00000105430	6	72	65	41	89	86
ENSMUSG00000029468	29	56	56	6	51	55
ENSMUSG00000099324	71	70	88	57	2	21
ENSMUSG00000059352	44	50	19	19	80	79
ENSMUSG00000029470	67	4	57	23	95	46
ENSMUSG00000029471	47	21	49	27	40	92
ENSMUSG00000105613	76	60	32	25	4	0
ENSMUSG00000029472	18	32	67	47	71	43
ENSMUSG00000029474	10	46	31	69	12	81
ENSMUSG00000029475	91	34	32	43	60	16
ENSMUSG00000105979	85	9	20	5	23	76
ENSMUSG00000105311	61	28	87	89	51	51
ENSMUSG00000056735	63	59	86	43	63	29
ENSMUSG00000106555	88	55	72	16	95	3
ENSMUSG00000049686	26	0	3	0	22	36
ENSMUSG00000029477	81	36	42	41	80	63
ENSMUSG00000105107	27	42	10	15	5	74
ENSMUSG00000097213	56	6	18	42	66	97
ENSMUSG00000080836	40	28	89	6	86	92
ENSMUSG00000054434	93	59	73	81	94	43
ENSMUSG00000029449	91	70	66	92	35	13
ENSMUSG00000104951	59	37	97	74	45	80
ENSMUSG00000090086	39	31	89	32	12	32
ENSMUSG00000104156	10	54	51	19	54	11
ENSMUSG00000105881	30	83	89	74	81	26
ENSMUSG00000038384	70	56	18	72	11	19
ENSMUSG00000029440	85	33	73	51	32	27
ENSMUSG00000029445	13	66	89	8	31	5
ENSMUSG00000104606	80	1	14	68	65	85
ENSMUSG00000029442	25	77	91	28	10	20
ENSMUSG00000094664	35	20	91	54	7	8
ENSMUSG00000087063	23	59	51	43	90	83
ENSMUSG00000087336	5	47	60	25	10	30
ENSMUSG00000029438	52	47	97	51	4	68
ENSMUSG00000065191	22	13	83	57	88	44
ENSMUSG00000104830	44	89	54	35	85	9
ENSMUSG00000086700	41	1	68	96	43	64
ENSMUSG00000038342	89	94	40	24	85	34
ENSMUSG00000106254	48	29	95	0	79	74
ENSMUSG00000104940	72	31	21	1	86	0
ENSMUSG00000106636	68	55	58	69	48	61
ENSMUSG00000082532	72	63	42	41	64	69
ENSMUSG00000029437	74	89	25	52	46	65
ENSMUSG00000063409	2	78	76	30	93	75
ENSMUSG00000086753	24	11	49	7	31	48
ENSMUSG00000029433	19	17	15	27	55	90
ENSMUSG00000029431	32	65	89	21	36	24
ENSMUSG00000089389	96	84	38	100	63	1
ENSMUSG00000098951	79	55	55	91	41	95
ENSMUSG00000029434	72	18	11	11	71	51
ENSMUSG00000104704	48	90	31	77	17	70
ENSMUSG00000049550	56	42	39	100	32	8
ENSMUSG00000084552	42	78	5	71	84	69
ENSMUSG00000104877	55	73	74	98	98	96
ENSMUSG00000104694	65	0	9	86	5	1
ENSMUSG00000029427	54	28	80	88	79	68
ENSMUSG00000029422	59	86	14	35	79	68
ENSMUSG00000029414	77	73	93	90	23	31
ENSMUSG00000045502	90	80	96	39	43	58
ENSMUSG00000049241	10	26	81	0	35	92
ENSMUSG00000023106	14	65	82	49	90	41
ENSMUSG00000105875	10	18	15	55	7	42
ENSMUSG00000061882	10	65	42	33	10	87
ENSMUSG00000000915	46	18	72	13	19	71
ENSMUSG00000098454	66	21	40	46	56	52
ENSMUSG00000066278	42	21	69	4	76	63
ENSMUSG00000102725	24	0	45	76	15	86
ENSMUSG00000106261	92	9	59	18	88	90
ENSMUSG00000104818	59	2	1	54	26	86
ENSMUSG00000029408	100	7	60	20	3	6
ENSMUSG00000085433	0	48	64	82	53	10
ENSMUSG00000023707	97	100	26	15	46	91
ENSMUSG00000029404	87	93	53	17	58	16
ENSMUSG00000029406	60	10	74	22	63	95
ENSMUSG00000089842	24	79	0	39	30	51
ENSMUSG00000090220	51	99	67	46	90	6
ENSMUSG00000105759	88	84	28	37	13	93
ENSMUSG00000038126	51	73	20	62	43	99
ENSMUSG00000087784	35	65	91	46	62	1
ENSMUSG00000105382	96	72	67	79	13	28
ENSMUSG00000105228	5	53	45	18	98	2
ENSMUSG00000047635	39	8	5	75	6	48
ENSMUSG00000029394	95	98	1	47	95	89
ENSMUSG00000038095	32	36	36	47	79	21
ENSMUSG00000103864	36	59	32	54	34	73
ENSMUSG00000099144	13	51	16	89	49	22
ENSMUSG00000049327	5	0	33	20	50	59
ENSMUSG00000029401	0	17	79	66	22	77
ENSMUSG00000082402	56	72	62	99	87	29
ENSMUSG00000029402	65	59	56	23	93	97
ENSMUSG00000029392	26	65	20	82	39	27
ENSMUSG00000106662	13	32	52	9	79	88
ENSMUSG00000029390	4	32	82	55	67	27
ENSMUSG00000029389	92	50	14	23	81	27
ENSMUSG00000029388	43	28	67	93	24	86
ENSMUSG00000029387	45	31	0	38	16	36
ENSMUSG00000029386	21	67	16	41	14	60
ENSMUSG00000038023	18	75	88	28	6	23
ENSMUSG00000088650	14	36	58	70	97	76
ENSMUSG00000106082	78	85	1	67	91	20
ENSMUSG00000038011	74	40	40	28	14	93
ENSMUSG00000105583	26	22	59	87	24	61
ENSMUSG00000037979	60	5	88	67	98	0
ENSMUSG00000079215	98	55	46	81	16	22
ENSMUSG00000037962	19	58	35	57	51	56
ENSMUSG00000029478	60	14	80	9	26	52
ENSMUSG00000105604	36	50	35	55	47	33
ENSMUSG00000106663	2	8	47	26	79	80
ENSMUSG00000105039	71	82	22	37	60	34
ENSMUSG00000037936	44	72	71	30	38	79
ENSMUSG00000106458	40	16	60	73	71	48
ENSMUSG00000104932	47	43	33	99	80	35
ENSMUSG00000008348	96	7	77	20	32	31
ENSMUSG00000072612	94	71	33	85	28	73
ENSMUSG00000029480	84	66	99	27	35	3
ENSMUSG00000106271	16	56	94	19	61	1
ENSMUSG00000037905	74	67	39	85	78	95
ENSMUSG00000104793	49	13	100	11	31	49
ENSMUSG00000029482	34	72	63	79	29	97
ENSMUSG00000098350	77	0	10	70	57	58
ENSMUSG00000070498	77	5	67	0	44	52
ENSMUSG00000091970	8	87	5	12	78	20
ENSMUSG00000105274	73	15	91	67	34	56
ENSMUSG00000106378	59	59	83	28	59	90
ENSMUSG00000105593	12	61	38	19	3	42
ENSMUSG00000105189	18	41	73	97	30	52
ENSMUSG00000094875	89	22	49	61	22	69
ENSMUSG00000104175	35	61	22	57	70	80
ENSMUSG00000104825	22	39	63	68	3	5
ENSMUSG00000084551	2	53	25	57	40	18
ENSMUSG00000105673	62	24	4	28	24	18
ENSMUSG00000106235	52	99	57	83	33	78
ENSMUSG00000105316	6	83	36	78	69	14
ENSMUSG00000106644	27	13	17	10	83	86
ENSMUSG00000105782	22	42	70	85	40	41
ENSMUSG00000105490	66	38	39	42	60	19
ENSMUSG00000105575	67	50	11	74	20	73
ENSMUSG00000105308	99	76	27	52	90	48
ENSMUSG00000104778	49	100	71	18	48	14
ENSMUSG00000034324	51	27	43	95	49	80
ENSMUSG00000087104	72	26	44	80	29	78
ENSMUSG00000104971	23	10	17	42	61	38
ENSMUSG00000106015	58	47	29	76	33	78
ENSMUSG00000029416	37	45	61	2	81	47
ENSMUSG00000105362	12	97	86	36	78	41
ENSMUSG00000049971	88	50	77	92	57	64
ENSMUSG00000034310	35	93	14	98	93	92
ENSMUSG00000061331	15	95	90	78	34	17
ENSMUSG00000085328	9	0	4	97	32	85
ENSMUSG00000104581	66	40	93	48	36	0
ENSMUSG00000105772	26	12	56	28	97	93
ENSMUSG00000105857	2	36	79	28	82	52
ENSMUSG00000106275	61	43	80	35	13	36
ENSMUSG00000104727	88	22	77	38	26	2
ENSMUSG00000104980	40	29	72	50	17	81
ENSMUSG00000105172	33	30	27	94	92	23
ENSMUSG00000072591	68	78	1	89	98	74
ENSMUSG00000105059	66	1	29	19	6	7
ENSMUSG00000081683	43	79	33	29	58	14
ENSMUSG00000029423	33	76	86	31	6	13
ENSMUSG00000105483	22	1	41	95	25	25
ENSMUSG00000029420	87	86	1	65	95	82
ENSMUSG00000105271	12	94	5	51	87	54
ENSMUSG00000106522	59	43	37	47	41	48
ENSMUSG00000029428	5	6	34	48	36	99
ENSMUSG00000029430	5	81	46	5	27	45
ENSMUSG00000044017	27	38	88	22	44	23
ENSMUSG00000060419	32	89	43	37	55	6
ENSMUSG00000104681	12	32	82	63	14	34
ENSMUSG00000104873	66	39	7	5	2	94
ENSMUSG00000029439	35	97	22	71	37	43
ENSMUSG00000104814	55	64	82	57	14	35
ENSMUSG00000029436	66	60	72	26	6	63
ENSMUSG00000057244	64	32	86	69	95	59
ENSMUSG00000051034	65	11	47	93	77	10
ENSMUSG00000034219	92	76	57	22	65	66
ENSMUSG00000034211	36	75	56	73	14	23
ENSMUSG00000029432	19	45	17	31	24	68
ENSMUSG00000086916	82	8	46	3	46	54
ENSMUSG00000029446	76	96	79	25	34	13
ENSMUSG00000029447	38	36	51	55	73	9
ENSMUSG00000065304	35	73	77	46	49	35
ENSMUSG00000093413	21	50	17	40	80	68
ENSMUSG00000025538	22	3	27	32	10	4
ENSMUSG00000025537	54	64	30	22	61	75
ENSMUSG00000106840	93	23	61	100	28	83
ENSMUSG00000070493	98	36	30	90	16	65
ENSMUSG00000034173	77	92	61	90	90	22
ENSMUSG00000095789	52	19	48	66	88	93
ENSMUSG00000066735	73	74	100	72	64	62
ENSMUSG00000107118	0	52	79	33	67	82
ENSMUSG00000106757	95	5	88	79	12	14
ENSMUSG00000025534	23	54	5	60	34	4
ENSMUSG00000025533	94	13	1	38	57	90
ENSMUSG00000025532	53	83	67	37	32	11
ENSMUSG00000034118	47	31	71	5	14	85
ENSMUSG00000107216	50	90	11	55	46	20
ENSMUSG00000034110	90	75	75	99	57	50
ENSMUSG00000025340	82	80	65	15	7	84
ENSMUSG00000080893	61	23	45	57	100	59
ENSMUSG00000094092	64	65	10	47	13	58
ENSMUSG00000053094	28	95	72	4	83	45
ENSMUSG00000107143	43	51	43	74	45	72
ENSMUSG00000106751	19	90	15	57	24	55
ENSMUSG00000025337	47	27	81	19	24	45
ENSMUSG00000056310	50	74	49	73	39	13
ENSMUSG00000060371	12	53	92	3	69	63
ENSMUSG00000052014	1	35	4	82	1	64
ENSMUSG00000106849	97	90	0	84	87	42
ENSMUSG00000088972	84	4	67	9	77	62
ENSMUSG00000106694	16	53	97	9	43	56
ENSMUSG00000034040	62	63	72	7	25	15
ENSMUSG00000107207	53	85	4	3	33	92
ENSMUSG00000107295	55	95	17	86	49	6
ENSMUSG00000106729	90	80	31	62	37	49
ENSMUSG00000106710	25	46	14	95	93	58
ENSMUSG00000105387	40	75	63	66	80	19
ENSMUSG00000029673	67	66	15	32	38	17
ENSMUSG00000099255	86	19	17	58	92	41
ENSMUSG00000105470	10	25	76	72	28	17
ENSMUSG00000105584	92	86	32	99	8	96
ENSMUSG00000104987	7	24	61	71	92	34
ENSMUSG00000105500	84	95	90	77	76	39
ENSMUSG00000105289	36	49	38	1	9	38
ENSMUSG00000105726	62	54	83	41	90	5
ENSMUSG00000106557	76	76	78	38	10	10
ENSMUSG00000105773	32	99	81	23	75	97
ENSMUSG00000106570	61	97	1	97	23	71
ENSMUSG00000106516	92	69	33	91	22	60
ENSMUSG00000105720	55	26	75	24	6	92
ENSMUSG00000106395	42	95	69	45	78	71
ENSMUSG00000106356	81	81	40	64	45	19
ENSMUSG00000106386	60	99	81	19	13	25
ENSMUSG00000106320	14	76	30	75	21	67
ENSMUSG00000104936	86	10	63	97	17	40
ENSMUSG00000105985	48	25	95	16	9	0
ENSMUSG00000105495	3	52	51	74	39	71
ENSMUSG00000106045	13	21	30	19	18	1
ENSMUSG00000104994	33	4	19	29	29	61
ENSMUSG00000106049	32	9	25	11	70	83
ENSMUSG00000106450	69	46	26	49	60	28
ENSMUSG00000105624	8	16	19	28	62	51
ENSMUSG00000106384	50	84	17	83	58	99
ENSMUSG00000105598	1	51	26	52	68	61
ENSMUSG00000100420	0	90	45	77	15	83
ENSMUSG00000105809	17	58	22	64	99	99
ENSMUSG00000103500	96	36	56	57	41	60
ENSMUSG00000088123	51	77	87	13	52	89
ENSMUSG00000106097	68	12	100	76	29	67
ENSMUSG00000058905	35	36	1	74	97	99
ENSMUSG00000106172	1	43	15	14	59	85
ENSMUSG00000105227	2	76	12	20	1	66
ENSMUSG00000106067	66	73	15	59	89	34
ENSMUSG00000104893	29	35	57	22	41	71
ENSMUSG00000106800	24	62	6	53	3	6
ENSMUSG00000087344	24	65	86	77	95	50
ENSMUSG00000015944	44	2	13	76	15	17
ENSMUSG00000061979	18	35	57	67	32	65
ENSMUSG00000104195	38	65	12	84	84	37
ENSMUSG00000015942	47	44	100	14	6	63
ENSMUSG00000084729	100	45	7	84	56	27
ENSMUSG00000015950	91	17	95	3	89	92
ENSMUSG00000060261	66	41	81	26	78	76
ENSMUSG00000107000	27	98	5	69	92	7
ENSMUSG00000107076	93	57	41	55	90	64
ENSMUSG00000093311	3	0	6	13	87	95
ENSMUSG00000023079	88	80	20	34	43	12
ENSMUSG00000077437	19	21	94	14	30	60
ENSMUSG00000076320	53	44	91	59	64	86
ENSMUSG00000106969	14	93	25	65	15	94
ENSMUSG00000072576	16	39	63	92	20	53
ENSMUSG00000106802	2	96	88	50	69	31
ENSMUSG00000063146	54	42	5	63	24	26
ENSMUSG00000106691	82	70	59	39	10	42
ENSMUSG00000107090	19	68	16	9	18	66
ENSMUSG00000085957	42	34	35	23	82	90
ENSMUSG00000106323	77	79	0	89	56	26
ENSMUSG00000023104	79	4	30	39	28	91
ENSMUSG00000040751	20	99	95	33	32	5
ENSMUSG00000040731	65	4	31	98	14	17
ENSMUSG00000029674	16	82	96	82	33	76
ENSMUSG00000072573	16	68	61	48	7	51
ENSMUSG00000029675	33	100	86	50	40	43
ENSMUSG00000107318	8	59	13	0	45	75
ENSMUSG00000040576	36	99	78	69	22	79
ENSMUSG00000008843	92	0	61	100	21	50
ENSMUSG00000107322	37	41	0	60	71	26
ENSMUSG00000107005	83	40	15	99	11	39
ENSMUSG00000040557	66	50	79	19	9	19
ENSMUSG00000047501	56	91	35	27	60	78
ENSMUSG00000070473	30	43	6	26	65	58
ENSMUSG00000054909	9	76	98	33	64	3
ENSMUSG00000084392	12	33	14	29	22	36
ENSMUSG00000107335	8	51	86	71	89	92
ENSMUSG00000040532	16	60	10	12	50	78
ENSMUSG00000085042	95	35	22	23	64	36
ENSMUSG00000007207	68	73	51	99	44	42
ENSMUSG00000005378	70	59	73	50	97	22
